control_time_s,ros_time_s,mode,flight_phase,state_valid,derivatives_valid,state_age_s,battery_voltage_v,battery_voltage_mv,battery_state,battery_level_percent,battery_age_s,preflight_voltage_v,preflight_voltage_sample_count,preflight_voltage_ready,preflight_voltage_failed,thrust_raw_scale,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,body_rate_x,body_rate_y,body_rate_z,roll_rad,pitch_rad,yaw_rad,target_x,target_y,target_z,target_yaw_rad,target_jerk_x,target_jerk_y,target_jerk_z,position_error_x,position_error_y,position_error_z,velocity_error_x,velocity_error_y,velocity_error_z,desired_force_x,desired_force_y,desired_force_z,desired_roll_rad,desired_pitch_rad,desired_yaw_rad,attitude_error_x,attitude_error_y,attitude_error_z,computed_rate_x,computed_rate_y,computed_rate_z,omega_c_method,command_rate_x,command_rate_y,command_rate_z,command_thrust_newton,filtered_velocity_x,filtered_velocity_y,filtered_velocity_z,filtered_acceleration_x,filtered_acceleration_y,filtered_acceleration_z,filter_derivatives_valid,mocap_sample_age_s
0.013831226002366748,1788362950.2192526,control,preflight_voltage,1,1,0.00021301199740264565,3.774193525314331,3774.0,0,10.0,7.240800186991692e-05,nan,0,0,0,1.0,0.020108496770262718,0.17365938425064087,0.044010553508996964,-0.0007748804637230933,-0.0011152122169733047,-0.000593203236348927,-0.126647487282753,-0.1910950243473053,-0.14228250086307526,0.002970477333292365,-0.0059788646176457405,-0.00101483054459095,-0.021256299414220404,-0.00917750119776759,-0.02705243023472651,0.020108496770262718,0.17365938425064087,0.044010553508996964,-0.02705243023472651,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007748804637230933,-0.0011152122169733047,-0.000593203236348927,0.0,0.0,0.0,-0.021256299414220404,-0.00917750119776759,-0.02705243023472651,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0007748804637230933,-0.0011152122169733047,-0.000593203236348927,0.0,0.0,0.0,0,0.001936197280883789
0.02488081699993927,1788362950.2291074,control,preflight_voltage,1,1,0.007396392997179646,3.774193525314331,3774.0,0,10.0,0.01112199899944244,nan,0,0,0,1.0,0.020099543035030365,0.17364834249019623,0.044041708111763,-0.0010787297505885363,-0.0014579941052943468,0.0011219247244298458,-0.11688845604658127,-0.17044153809547424,-0.025935940444469452,-0.039052873849868774,0.004644019063562155,0.012700052931904793,-0.02206712792731719,-0.00898786833480917,-0.026792789699867234,0.020099543035030365,0.17364834249019623,0.044041708111763,-0.026792789699867234,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007768724763423835,-0.0011174594687415871,-0.0005819589889892751,0.0,0.0,0.0,-0.02206712792731719,-0.00898786833480917,-0.026792789699867234,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0007768724763423835,-0.0011174594687415871,-0.0005819589889892751,-0.000510422536327163,-0.0005758236349632715,0.0028811651095105163,1,0.007888317108154297
0.036024118002387695,1788362950.2402751,control,preflight_voltage,1,1,0.007349444000283256,3.774193525314331,3774.0,0,10.0,0.010733210001490079,nan,1,0,0,1.0,0.02010721154510975,0.17365437746047974,0.04402444139122963,-0.0007257547695189714,-0.0010583986295387149,0.0005885494174435735,-0.08719423413276672,-0.12920242547988892,-0.030293576419353485,-0.03445536643266678,0.0012234265450388193,0.009222405962646008,-0.022246231465318296,-0.009128238604924087,-0.02684209254199528,0.02010721154510975,0.17365437746047974,0.04402444139122963,-0.02684209254199528,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008023001689987552,-0.0011460834158271507,-0.0003736842734440466,0.0,0.0,0.0,-0.022246231465318296,-0.009128238604924087,-0.02684209254199528,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0008023001689987552,-0.0011460834158271507,-0.0003736842734440466,-0.002275522691318159,-0.0025615553085572068,0.018638491807169217,1,0.007881641387939453
0.047096277005039155,1788362950.2513175,control,preflight_voltage,1,1,0.005695681000361219,3.774193525314331,3774.0,0,10.0,0.010592254999210127,nan,2,0,0,1.0,0.020098570734262466,0.17363734543323517,0.044002093374729156,-0.0007170616299845278,-0.0011156927794218063,0.00011791425640694797,-0.0696181058883667,-0.10426674783229828,-0.03166724368929863,-0.019401948899030685,0.004300321452319622,0.0015959865413606167,-0.02172602583480212,-0.008926009183333753,-0.02721276816822347,0.020098570734262466,0.17363734543323517,0.044002093374729156,-0.02721276816822347,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008159854896027791,-0.0011649701296701648,-6.350954057163206e-05,0.0,0.0,0.0,-0.02172602583480212,-0.008926009183333753,-0.02721276816822347,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0008159854896027791,-0.0011649701296701648,-6.350954057163206e-05,-0.0010804576845751537,-0.0014911082976058671,0.024488331942658956,1,0.006257772445678711
0.05834671300544869,1788362950.2625535,control,preflight_voltage,1,1,0.0007189090028987266,3.774193525314331,3774.0,0,10.0,0.01040695900155697,nan,3,0,0,1.0,0.02008579671382904,0.17365483939647675,0.04403402656316757,-0.0006942008621990681,-0.00011196814011782408,0.0010717632248997688,-0.042653802782297134,-0.037239108234643936,0.010233908891677856,-0.03232257813215256,0.0007658842951059341,0.006300961598753929,-0.022414146743915304,-0.009249228684557643,-0.02712746352899853,0.02008579671382904,0.17365483939647675,0.04403402656316757,-0.02712746352899853,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007820019086618806,-0.0009802606945849457,0.0005014086160971509,0.0,0.0,0.0,-0.022414146743915304,-0.009249228684557643,-0.02712746352899853,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0007820019086618806,-0.0009802606945849457,0.0005014086160971509,0.003331135868901929,0.016762191828291678,0.030313361156011902,1,0.0012249946594238281
0.06937819300219417,1788362950.2736034,control,preflight_voltage,1,1,0.011750388999644201,3.774193525314331,3774.0,0,10.0,0.009976524001103826,nan,4,0,0,1.0,0.02008579671382904,0.17365483939647675,0.04403402656316757,-0.0006942008621990681,-0.00011196814011782408,0.0010717632248997688,-0.042653802782297134,-0.037239108234643936,0.010233908891677856,-0.03232257813215256,0.0007658842951059341,0.006300961598753929,-0.022414146743915304,-0.009249228684557643,-0.02712746352899853,0.02008579671382904,0.17365483939647675,0.04403402656316757,-0.02712746352899853,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007820019086618806,-0.0009802606945849457,0.0005014086160971509,0.0,0.0,0.0,-0.022414146743915304,-0.009249228684557643,-0.02712746352899853,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0007820019086618806,-0.0009802606945849457,0.0005014086160971509,0.003331135868901929,0.016762191828291678,0.030313361156011902,1,0.012274980545043945
0.08045012100046733,1788362950.2847016,control,preflight_voltage,1,1,0.0011540089981281199,3.774193525314331,3774.0,0,10.0,0.009885151994240005,nan,5,0,0,1.0,0.020111745223402977,0.17365030944347382,0.04403724521398544,0.00045123041491024196,-0.0011298389872536063,0.0015220318455249071,0.00930025801062584,-0.07148674875497818,0.03685236722230911,-0.047475844621658325,0.010455540381371975,0.01790187880396843,-0.02251760598124185,-0.008987666664956245,-0.026850524228534085,0.020111745223402977,0.17365030944347382,0.04403724521398544,-0.026850524228534085,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006416258191558924,-0.00022435802186738965,0.0010693688399521604,0.0,0.0,0.0,-0.02251760598124185,-0.008987666664956245,-0.026850524228534085,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0006416258191558924,-0.00022435802186738965,0.0010693688399521604,0.0122572683867799,0.05718196718729388,0.04160005048131634,1,0.00173187255859375
0.09157338899967726,1788362950.2957668,control,preflight_voltage,1,1,0.003061629999137949,3.774193525314331,3774.0,0,10.0,0.009600171993952245,nan,6,0,0,1.0,0.02009822055697441,0.17365719377994537,0.044043201953172684,7.02940160408616e-05,-0.0007559037767350674,0.0013456556480377913,-0.0007473910227417946,-0.04915228113532066,0.02569097839295864,-0.029964212328195572,-0.0076795825734734535,0.015816109254956245,-0.022145439535697715,-0.009732393680379182,-0.026764330869176605,0.02009822055697441,0.17365719377994537,0.044043201953172684,-0.026764330869176605,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005061319507747978,-9.891023964154496e-05,0.0012215524035698124,0.0,0.0,0.0,-0.022145439535697715,-0.009732393680379182,-0.026764330869176605,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0005061319507747978,-9.891023964154496e-05,0.0012215524035698124,0.014561030877713967,0.013481414711650036,0.016354611432928656,1,0.0034918785095214844
0.10276189200521912,1788362950.3069801,control,preflight_voltage,1,1,0.005218199003138579,3.774193525314331,3774.0,0,10.0,0.009227676004229579,nan,7,0,0,1.0,0.020108522847294807,0.1736714392900467,0.04404222220182419,0.0002848873264156282,-0.0002885539724957198,0.001054779626429081,0.004164834972470999,-0.028949324041604996,0.014096993952989578,-0.028808657079935074,0.02741459384560585,0.01945771649479866,-0.022365841810342957,-0.008213924184911181,-0.02649144200397696,0.020108522847294807,0.1736714392900467,0.04404222220182419,-0.02649144200397696,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003403966584577035,-0.00010445894397550517,0.001320093118111001,0.0,0.0,0.0,-0.022365841810342957,-0.008213924184911181,-0.02649144200397696,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0003403966584577035,-0.00010445894397550517,0.001320093118111001,0.01838957169140388,-0.0006156702939802292,0.010933830141080014,1,0.005692720413208008
0.11380383700452512,1788362950.3180916,control,preflight_voltage,1,1,0.002802727001835592,3.774193525314331,3774.0,0,10.0,0.00889086100505665,nan,8,0,0,1.0,0.020139368250966072,0.1736806184053421,0.04398123174905777,0.0006886163610033691,-9.374404908157885e-05,-6.712879985570908e-05,0.009361959993839264,-0.020249780267477036,-0.00547921285033226,-0.017519254237413406,0.01350478082895279,0.007681665010750294,-0.021991371100443746,-0.008789692217416429,-0.027006703680293617,0.020139368250966072,0.1736806184053421,0.04398123174905777,-0.027006703680293617,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010544297337627224,-0.00016789287730275616,0.0012486190769826484,0.0,0.0,0.0,-0.021991371100443746,-0.008789692217416429,-0.027006703680293617,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.00010544297337627224,-0.00016789287730275616,0.0012486190769826484,0.017547180092088593,-0.004737472628518404,-0.005337936585901498,1,0.0034143924713134766
