control_time_s,ros_time_s,mode,flight_phase,state_valid,derivatives_valid,state_age_s,battery_voltage_v,battery_voltage_mv,battery_state,battery_level_percent,battery_age_s,preflight_voltage_v,preflight_voltage_sample_count,preflight_voltage_ready,preflight_voltage_failed,thrust_raw_scale,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,body_rate_x,body_rate_y,body_rate_z,roll_rad,pitch_rad,yaw_rad,target_x,target_y,target_z,target_yaw_rad,target_jerk_x,target_jerk_y,target_jerk_z,position_error_x,position_error_y,position_error_z,velocity_error_x,velocity_error_y,velocity_error_z,desired_force_x,desired_force_y,desired_force_z,desired_roll_rad,desired_pitch_rad,desired_yaw_rad,attitude_error_x,attitude_error_y,attitude_error_z,computed_rate_x,computed_rate_y,computed_rate_z,omega_c_method,command_rate_x,command_rate_y,command_rate_z,command_thrust_newton,filtered_velocity_x,filtered_velocity_y,filtered_velocity_z,filtered_acceleration_x,filtered_acceleration_y,filtered_acceleration_z,filter_derivatives_valid,mocap_sample_age_s
0.01303104300313862,1788362870.5810087,control,preflight_voltage,1,1,0.006054634999600239,3.8111438751220703,3811.0,0,20.0,0.005927007005084306,nan,0,0,0,1.0,0.009056509472429752,2.2430902390624397e-05,0.042704951018095016,0.0009924870682880282,-1.2820179108530283e-05,0.0007557913195341825,0.10145732760429382,-0.07295887172222137,0.06152711063623428,0.021109918132424355,0.019840458407998085,-0.0019605965353548527,0.015464417957497704,-0.023942298385644708,-0.32839887998594974,0.009056509472429752,2.2430902390624397e-05,0.042704951018095016,-0.32839887998594974,0.0,0.0,0.0,0.0,0.0,0.0,0.0009924870682880282,-1.2820179108530283e-05,0.0007557913195341825,0.0,0.0,0.0,0.015464417957497704,-0.023942298385644708,-0.32839887998594974,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,0.0009924870682880282,-1.2820179108530283e-05,0.0007557913195341825,0.0,0.0,0.0,0,0.007778167724609375
0.024234315002104267,1788362870.5910552,control,preflight_voltage,1,1,0.008817267000267748,3.8111438751220703,3811.0,0,20.0,0.005918809998547658,nan,1,0,0,1.0,0.009065225720405579,2.172100721509196e-05,0.0426795594394207,0.000998940085992217,-2.6948338927468285e-05,7.5855059549212456e-06,0.08131759613752365,-0.05869930237531662,0.031628675758838654,0.00807282142341137,-0.011463804170489311,0.0008813802851364017,0.015087404075381663,-0.025106322327293554,-0.328312437888465,0.009065225720405579,2.172100721509196e-05,0.0426795594394207,-0.328312437888465,0.0,0.0,0.0,0.0,0.0,0.0,0.0009926644142519883,-1.3208458241941513e-05,0.0007352286483418324,0.0,0.0,0.0,0.015087404075381663,-0.025106322327293554,-0.328312437888465,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,0.0009926644142519883,-1.3208458241941513e-05,0.0007352286483418324,2.0849367548319972e-05,-4.564735606646455e-05,-0.0024174144135650187,1,0.00931859016418457
0.03532737700152211,1788362870.6021588,control,preflight_voltage,1,1,0.0011290929978713393,3.8111438751220703,3811.0,0,20.0,0.00557810199825326,nan,2,0,0,1.0,0.009024189785122871,5.917365706409328e-05,0.042685676366090775,0.00010401263716630638,0.0006865198374725878,0.00027862010756507516,0.040991492569446564,-0.02433612197637558,0.029103897511959076,0.01748373918235302,0.010242540389299393,0.016942007467150688,0.01544122270920598,-0.024077265753099857,-0.32767141832347946,0.009024189785122871,5.917365706409328e-05,0.042685676366090775,-0.32767141832347946,0.0,0.0,0.0,0.0,0.0,0.0,0.0008136977182935858,5.3097863905111514e-05,0.0004811544174947656,0.0,0.0,0.0,0.01544122270920598,-0.024077265753099857,-0.32767141832347946,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,0.0008136977182935858,5.3097863905111514e-05,0.0004811544174947656,-0.014669293270263109,0.005883498123008564,-0.016937432526374835,1,0.0016148090362548828
0.04633834899868816,1788362870.6131816,control,preflight_voltage,1,1,0.012140064995037392,3.8111438751220703,3811.0,0,20.0,0.005096392997074872,nan,3,0,0,1.0,0.009024189785122871,5.917365706409328e-05,0.042685676366090775,0.00010401263716630638,0.0006865198374725878,0.00027862010756507516,0.040991492569446564,-0.02433612197637558,0.029103897511959076,0.01748373918235302,0.010242540389299393,0.016942007467150688,0.01544122270920598,-0.024077265753099857,-0.32767141832347946,0.009024189785122871,5.917365706409328e-05,0.042685676366090775,-0.32767141832347946,0.0,0.0,0.0,0.0,0.0,0.0,0.0008136977182935858,5.3097863905111514e-05,0.0004811544174947656,0.0,0.0,0.0,0.01544122270920598,-0.024077265753099857,-0.32767141832347946,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,0.0008136977182935858,5.3097863905111514e-05,0.0004811544174947656,-0.014669293270263109,0.005883498123008564,-0.016937432526374835,1,0.012637615203857422
0.05755610200139927,1788362870.6243954,control,preflight_voltage,1,1,0.002395347000856418,3.8111438751220703,3811.0,0,20.0,0.004589418997056782,nan,4,0,0,1.0,0.009015494026243687,-1.049499860528158e-05,0.04267849028110504,-0.000594267388805747,-0.0016460937913507223,-0.0014546721940860152,-0.005869336426258087,-0.09824109077453613,-0.06825616210699081,-0.016491709277033806,0.002034959848970175,0.012345942668616772,0.015057072241340761,-0.024201274624658806,-0.32839136669450947,0.009015494026243687,-1.049499860528158e-05,0.04267849028110504,-0.32839136669450947,0.0,0.0,0.0,0.0,0.0,0.0,0.00024407333772348907,0.00033407286018569967,0.0002277827109043143,0.0,0.0,0.0,0.015057072241340761,-0.024201274624658806,-0.32839136669450947,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,0.00024407333772348907,0.00033407286018569967,0.0002277827109043143,-0.052896042220064284,0.02329905839559196,-0.023678510992037737,1,0.0028765201568603516
0.06859279300260823,1788362870.6353948,control,preflight_voltage,1,1,0.013432038002065383,3.8111438751220703,3811.0,0,20.0,0.003912036001565866,nan,5,0,0,1.0,0.009015494026243687,-1.049499860528158e-05,0.04267849028110504,-0.000594267388805747,-0.0016460937913507223,-0.0014546721940860152,-0.005869336426258087,-0.09824109077453613,-0.06825616210699081,-0.016491709277033806,0.002034959848970175,0.012345942668616772,0.015057072241340761,-0.024201274624658806,-0.32839136669450947,0.009015494026243687,-1.049499860528158e-05,0.04267849028110504,-0.32839136669450947,0.0,0.0,0.0,0.0,0.0,0.0,0.00024407333772348907,0.00033407286018569967,0.0002277827109043143,0.0,0.0,0.0,0.015057072241340761,-0.024201274624658806,-0.32839136669450947,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,0.00024407333772348907,0.00033407286018569967,0.0002277827109043143,-0.052896042220064284,0.02329905839559196,-0.023678510992037737,1,0.013875961303710938
0.07966603700333508,1788362870.6464818,control,preflight_voltage,1,1,0.0014256970025599003,3.8111438751220703,3811.0,0,20.0,0.003355282999109477,nan,6,0,0,1.0,0.0090622054412961,5.854931714566192e-06,0.04268970713019371,0.0003610336862038821,-0.0005145822651684284,-0.0017881806707009673,0.012837124057114124,-0.03747173398733139,-0.0714377611875534,-0.01520997378975153,0.003991866018623114,0.007834499701857567,0.01507239590225061,-0.024223188096638096,-0.3284242724278154,0.0090622054412961,5.854931714566192e-06,0.04268970713019371,-0.3284242724278154,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017059676976573736,-0.0004099873640857714,-0.0003094683143609573,0.0,0.0,0.0,0.01507239590225061,-0.024223188096638096,-0.3284242724278154,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.00017059676976573736,-0.0004099873640857714,-0.0003094683143609573,-0.02055927191415796,-0.04474177648205864,-0.03198797327600523,1,0.0018951892852783203
0.09086268900136929,1788362870.6576867,control,preflight_voltage,1,1,0.004543237999314442,3.8111438751220703,3811.0,0,20.0,0.0030322140009957366,nan,7,0,0,1.0,0.009032699279487133,5.6634606153238565e-05,0.04267765209078789,-0.00043799294508062303,0.0008391807205043733,-0.001727494178339839,-0.009412579238414764,0.003369612619280815,-0.055655330419540405,0.011617248877882957,0.024264387786388397,0.016561362892389297,0.01602772408746888,-0.02337439157930172,-0.32799302508253275,0.009032699279487133,5.6634606153238565e-05,0.04267765209078789,-0.32799302508253275,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024645896751267416,-0.0006232988445258338,-0.0005687334966997208,0.0,0.0,0.0,0.01602772408746888,-0.02337439157930172,-0.32799302508253275,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.00024645896751267416,-0.0006232988445258338,-0.0005687334966997208,-0.009341469069895133,-0.02626660782266677,-0.03192522433633389,1,0.004979133605957031
0.10188073600147618,1788362870.6686845,control,preflight_voltage,1,1,0.007913884001027327,3.8111438751220703,3811.0,0,20.0,0.0022247680026339367,nan,8,0,0,1.0,0.009019921533763409,2.853280966519378e-05,0.04269801080226898,-0.0006837707478553057,-6.184226367622614e-05,-0.0008508286555297673,-0.013942502439022064,-0.020812349393963814,-0.021651718765497208,-0.018149524927139282,-0.001576622948050499,0.005834334064275026,0.01498292247312665,-0.024174327785810298,-0.3282897601759412,0.009019921533763409,2.853280966519378e-05,0.04269801080226898,-0.3282897601759412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002984189815549833,-0.0006737709378084436,-0.0008168072338142331,0.0,0.0,0.0,0.01498292247312665,-0.024174327785810298,-0.3282897601759412,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0002984189815549833,-0.0006737709378084436,-0.0008168072338142331,-0.006779992992089141,-0.006585841922088832,-0.03236985651674798,1,0.008313179016113281
0.1130270260036923,1788362870.6798418,control,preflight_voltage,1,1,0.019060174003243446,3.8111438751220703,3811.0,0,20.0,0.0023697020005783997,nan,9,0,0,1.0,0.009019921533763409,2.853280966519378e-05,0.04269801080226898,-0.0006837707478553057,-6.184226367622614e-05,-0.0008508286555297673,-0.013942502439022064,-0.020812349393963814,-0.021651718765497208,-0.018149524927139282,-0.001576622948050499,0.005834334064275026,0.01498292247312665,-0.024174327785810298,-0.3282897601759412,0.009019921533763409,2.853280966519378e-05,0.04269801080226898,-0.3282897601759412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002984189815549833,-0.0006737709378084436,-0.0008168072338142331,0.0,0.0,0.0,0.01498292247312665,-0.024174327785810298,-0.3282897601759412,0.0,0.0,0.0,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,-0.0002984189815549833,-0.0006737709378084436,-0.0008168072338142331,-0.006779992992089141,-0.006585841922088832,-0.03236985651674798,1,0.0194704532623291
